NEGATIVE	Mohon diperbaiki ya saya pernah mau masukin vidio ke google classroom nggak bisa Sama mau masukin suara ke google classroom nggak bisa
POSITIVE	gajelas banget kalian bro, aplikasinya bagus tapi dikasih rating 1 cuma karena tugas? jangan marah sama aplikasi lah, aplikasinya ga salah apa apa. kalau mau protes sama guru kalian aja, jangan aplikasi nya yang kalian serang, gajelas kali itu bro. rating nya jadi rendah karna kalian protes sama tugas. sedikit ulasan yang kasih bintang satu karena memang ada masalah, selebihnya protes karna tugas. hadehh, pinter pinter lah bro
NEGATIVE	Aplikasi ini banyak bug nya jadi untuk yang buat aplikasi ini tolong hapus kan bug tugas yang ada di dalam aplikasi ini.karna aplikasi ini saya tidak bisa main ep ep dan bukan buat saya pinter malah bikin saya stress !!!!!!!!!!!!!!
POSITIVE	Aplikasi dari sisi grafik cukup baik dan mengesankan, hanya saja bug notif terlalu banyak cukup menggangu, lebih baik di banned saja ??
NEGATIVE	Mohon diperbaiki bug nya!! Notifikasi dihp saya tidak muncul sama sekali, untung notifikasinya terkadang muncul lewat email, tapi di apk tidak ada. MOHON DIPERBAIKI BUGNYA!! TUGAS SAYA JADI TELAT GEGARA NOTIFIKASI NYA TIDAK MUNCUL!!
NEGATIVE	Sebenernya apk nya bagus, gaada gangguan sama sekali. Tapi saya ga suka karna selalu mengganggu jam santai saya!
NEGATIVE	Tolong perbaiki bug nya min, masak tugas 10 kali sehari seharus nya 2 kali aja biar enak nanti kalau udah di fix saya kasih bintang 1000- ????
NEGATIVE	Kenapa nggak ada notifnya sih bikin telat ngumpulin tugas aja. Salah aku juga ga ngecek tapikan harusnya ada notifnya kaya dulu ada notifnya, cepet lagi
NEGATIVE	Tolong di perbaiki saya ngirim tugas gak bisa loading nya lama sekali. Kalau gak bisa bikin aplikasi murid untuk mengumpulkan tugas lebih baik tidak usah!!!... Bukannya mempermudah murid untuk mengumpulkan tugas ini malah mempersusah!!!
NEGATIVE	Tiba2 hilang semua
NEGATIVE	Bagus banget!!Tapi kok ada bug yg tiba-tiba ada notif tugas ya?Itu Sangat mengganggu sekali.... Mohon di fix????
NEGATIVE	ERROR! aku gabisa upload tugas dari drive, word, camera, pemindai semua nya gabisa! aneh bgt!! aku coba restart hp ku tapi sama aja! aku juga nyoba uninstall tapi sama aja! mohon segera di atasi pls aku mau ngumpulin tugas susah bgt
NEGATIVE	Kenapa classroom setelah update semakin buruk? Setelah update, tidak ada notifikasi kelas di classroom sama sekali, padahal saya sudah mengaktifkan notifikasi kelas nya dan karena masalah ini tugas saya menjadi terhambat. Tolong diperbaiki, agar saya bisa mendapat notifikasi kelas di classroom!
NEGATIVE	Mohon dipercepat untuk mengirim/menguploud file, karena klo lama sampai 1 menit lebih error (gak bisa dikirim)
POSITIVE	Bagus sekali
POSITIVE	Bagus sekali
POSITIVE	Bagus sekali
NEGATIVE	Knp aplikasi google kelas ini setiap di update makin ngak bagus. Padahal sebelum update tugas yg di kasih guru bisa di kirim. Tapi setelah update ngk bisa. Saya minta agar masalah ini dapat diperbaiki. Karena google kelas ini sangat penting di masa sekarang
POSITIVE	Yang bilang tugas banyak gara gara aplikasi ini, ngotak dong, ini cuman sarana aplikasi bukan seseorang yang memberikan tugas, yang ngasih tugas banyak itu guru, jadi ya protes ke guru dong kalo lu pinter, kalo dongo ya kaya gini nyalahin aplikasi yang bilang ngasih tugas banyak lah, gapaham ilmu lah, yaitu urusan lu sama guru lu, apabedanya lu dengan beli barang sistem COD dan barang yang diterima salah, masak iya nyalahin kurir? Dongo banget, ohh iya min aplikasi ini setelah update sering bug.
POSITIVE	Aplikasinya bagus kok ... Apl belajar no 3 di pendidikan hahahaha.. oh ya 1 lagi aku minta tolong dong sama yg biat .. kalau mau ngirim video ke tugas lama bet hampir 1 jam .. jadi tolong cepetin lah jadi Hanya 1 menit doang ????
NEGATIVE	Memang benar ini apk banyak bug yg meresahkan para pelajar... Kenapa? Karena apk ini saya dimarahin ortu saya dan saya jadi tidak naik kelas!!!! Saya kasih bintang 1 dulu kalo udh ada fitur auto jawab di apk ini akan saya kasih bintang 1 lagi dan di update sebagus apapun akan tetap saya kasih bintang 1 terimakasih
NEGATIVE	Menyusahkan
NEGATIVE	Hadirnya aplikasi ini membuat guru mudah memberi tugas, sedangkan siswa suruh nulis dibuku, coba Guru suruh nulis di Buku juga, baru foto dikirm di WA. Guru aja hanya bisa 1 bidang, masa siswa harus bisa semuanya. Kalo mau adil Gurunya 1 ajarin semua pelajaran!
POSITIVE	Terima kasih untuk developer google classroom?? Aplikasi ini sangat membantu saya dalam pembelajaran sekolah online, terutama disaat pandemi seperti ini... Namun, mohon untuk diperbaiki masalah delay dan refreshnya agar saya tidak terlambat dalam mengerjakan tugas. Internet saya sudah stabil, namun untuk mengecek tugas di kolom tugas refreshnya masih terlalu lama??
NEGATIVE	Ga jelas lu
POSITIVE	Bagus buat mit
NEGATIVE	Tolong kendala error nya cepat di selesaikan. Sy org nya gak suka terlambat kirim tgss. Tapii selama classroom error sy sering terlambat kirim tugasss??
POSITIVE	Apk nya bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
POSITIVE	Apk nya bagus makasi
POSITIVE	Apknya begus banget suer, bisa menjadi tempat belajar online, keren walau banyak kekurangannya tapi, apk nya bagus ko ;-)
NEGATIVE	SERING EROR KALO NGIRIM TUGAS VIDEO BENERIN LAGI APLIKASINYA LAH, NYUSAHIN PELAJAR AJA
POSITIVE	Bgus tpi gmn gitu!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!apa luu?
NEGATIVE	Terkadang tugas yang dikumpul suka eror,suka eror yang saya maksud padahal kemarin sudah kumpul tugas,tapi pas besok di cek kembali,tugas yang dikumpulkan tiba-tiba hilang dan tidak tersubmit,mohon developer Agar dapat memperbaiki hal tersebut
POSITIVE	Aplikasi ini sangat bagus terutama saya kan pelajar. Ini apk sangat menbantu karena gratis siapa sih yang gak suka gratis. Btw tolong buat team google nambahin vitur meet gitu biar tidak usah donwload apk lagi buat meeting pelajaran. Dan coba diperbaiki bug pada saat mengupload gambar dan video (soalnya kadang saya gak bisa) thx google gitu aja sih. Gua kasih 3 jempol buat google??????
NEGATIVE	Jelek banget sumpah
POSITIVE	Aplikasinya sejauh ini sudah lumayan bagus, tetapi kekurangan nya disaat kita mau meng-upload tugas / melihat tugas yang di beri guru, loading nya sangat lama. Padahal signal saya bagus dan kuota masih banyak. Tolong di perbaiki lagi. Makasih ????
NEGATIVE	Tolong diperbaiki sistem nya, koneksi full, tapi ngirim tugasnya loading truss, parah, aplikasi yg dibawah perusahaan google inc masa kyk gini, jadi ketika mengirim tugas bisa telat, padahal yg salah sistem, semoga di perbaiki ya ????
NEGATIVE	Pusing ama fisika
NEGATIVE	Enggak baguss benci aku
POSITIVE	Classroom tolong dong perbaikannya..memang bagus app nya buat kirim tugas , tapi kenapa di aku error ? padahal wifi ku lancar kok gak ada hambatan , tapi kenapa buka classroom gk bisa ? tolong di perbaiki lagi dong
POSITIVE	Bagus????tapi banyak tugasnya???????????????
NEGATIVE	Perbaiki bugnya tolol, sejak update mengirim tugas jadi susah, saat mengirim tugas tidak bisa terkirim atau kalau terkirim malah menjadi file drive dan itu file drive tidak bisa dibuka, kalau udah tau ada bug ya cepat perbaiki. Saya jadi berulang-ulang mengirim tugas saya gara-gara kendala eror itu...
NEGATIVE	Pussssssssssiiiiing jadi guru susah kalau aplikasi nya suka down gini. Siswa pada ngeluh gurunya mumet. Bkin materi ini itu gabisa di up. Akhirnya pake wa dna gabisa full mesti di potong2. Plis tolong di perbaiki. Jangan kaya gini... Kita kan juga bayar kalo download dan menggunakan apk nya. Tolong kasih pelayanan yang mudah dan baik.jangan erar eror mulu..yg di protes jadi gurunya di kira ga kasih materi dan tugas .
NEGATIVE	Aplikasi ini jelek, masa gua ngirim video cuman 124 mb loadingnya lama bgt sampe 1 jam lebih, terus pas udah kelar loadingnya malahan muncul tulisan gagal mengupload. Padahal jaringan gw ok ok aja dan paketan gw masih banyak. Dan yang lebih parah lagi setelah gagal mengupload terus gua cek paketan kesedot 300 mb lebih dong padahal ukuran video nya cuman 124mb ??. Parah sih ni aplikasi gk recommended utk didownload.
POSITIVE	Kenapa akhir akhir ini Classroom nya susah ngupload tgs dan pas tugas nya mau dikirim malah ada tulisan "pengiriman gagal " Mohon beri solusi nya kak ??
NEGATIVE	Aku sudah mengirimkan tugas saya tanpa terlambat, tapi kok bisa ngebug pas aku sudah selesai mengerjakan tugas tepat waktu, kok dibilang terlewat? Padahal aku sudah mengerjakan tugas tepat waktu tanpa terlambat. Mungkin developer bisa memperbaiki bug tugas tersebut.
NEGATIVE	Gcr ini sangat membantu pembelajaran jarak jauh dimasa pandemi ini Namun ulasan saya terhadap aplikasi ini,sering kali saya merasakan delay dimana pengiriman tugas dalam bentuk vidio itu cukup memakan waktu yang lama untuk pengirimannya Padahal dengan koneksi yang sudah stabil pun penggiriman tugas dalam bentuk vidio masih sering terkedala. Mohon kedepannya untuk diperbaiki lagi oleh pihak devoloper. Terima kasih:)
NEGATIVE	Aplikasinya bagus buat hiasan di beranda agar terlihat rajin, tapi masih ada bug yg harus di perbaiki oleh pihak developer untuk update mendatang yaitu banyak notifikasi tidak dikenal dari guru saya yg membuat saya stong (stres tak tertolong).
NEGATIVE	Meresahkan
NEGATIVE	Meresahkan
NEGATIVE	Meresahkan
NEGATIVE	Tolong min, kalo ada guru yang ngirim tugas banyak kasih bug aja, nanti bintangnya aku tambhin dahh, tolong kerjasamanya min, hehee
NEGATIVE	Tolong ???? diperbaiki ... Saya upload tugas lewat file dll enggak bisa... Padahal sudah di update google classroom nya . Enggak ada pilihan untuk file dll... Semoga dapat di perbaiki google classroom nya ... Gara gara ini nanti nya pr saya enggak terkirim karena tidak sesuai dengan perintah mengirim nya ... Padahal saya udah buat pr gara gara ini pr nya endak terkirim ... Dan saya enggak ada nilai ... Tolong di benerin gogle classroom nya supaya ada file dll bukan hanya foto saja...
NEGATIVE	apk gajelas bikin tugas numpuk
NEGATIVE	App nya jelek bangettt, suka ngebug sendiri, saya lagi diem diem tiba tiba ada notif tugas-_, tolong di perbaiki bug nya
NEGATIVE	Kurang mode gelap!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
POSITIVE	Aplikasi ini sudah cukup bagus untu saya, tetapi apakah bisa ditambahkan mode gelapnya? Karena pada saat saya membuka aplikasi ini pada malam hari, cahaya dari layar terlihat masih terlalu terang, padahal saya sudah setel tingkat kecerahan HP saya pada tingkat yang paling rendah...Terima kasih sebelumnya????
POSITIVE	Hey plis lah update lagi, kalau akan kirim² file (tugas) itu plis dong di buat file² nya langsung banyak terpilih, jangan satu². Dan tolong woi, kalau kelamaan ngirim (tugas) nya, tiba² gabisa kekirim woy. Plis lah jangan gini ton moonton !!! -BukanAnakML
POSITIVE	Terimakis berguna untuk sekolah daring opo yawang dang dowlod saiki
NEGATIVE	Tolong diperbaiki, knp saya gak bisa ngirim tugas dan malah keluar tulisan ANDA TIDAK DAPAT MEMNGIRIK TUGAS SAAT INI. BERI TAHU PENGAJAR ATAU COBA LAGI LAIN KALI, tolong dong develovernya di perbaiki, sudah saya coba lgi berkali kali ampe batas waktu ngumpul tugasnya habis, sekali lagi tlong di perbaiki dgn cepat ya min??
NEGATIVE	Suka spam sendiri njr ghoib
NEGATIVE	KADANG NOTIFIKASI TUGAS NGAK ADA SJG DIPERBAIKI LAGI ASW
NEGATIVE	Gak bisa ngirim tugas bab1111
POSITIVE	Menurut pendapat saya sebagai seorang siswi, aplikasi ini sangat bagus dan membantu. Google Kelas sangat membantu saya dalam kbm di masa pandemi ini. Ketimbang belajar melalui social media lainnya, lebih baik menggunakan Google Kelas ini. Meskipun akhir-akhir ini sering force close dan lag. Tapi selama saya menggunakannya, overall bagus.
NEGATIVE	Lemot banget sumpah, mau upload gambar untuk di kirim, buka gambar dari guru lemot semua padahal aplikasi lain Lancar FB/YOUTUBE/INSTAGRAM semua lancar. Sinyal udah 4G+ kecepatan 1,4mb/s pas di cek Tapi masih aja lemot banget ni aplikasi...... Google gak ngurus aplikasi nya
NEGATIVE	ngasi hadiah univ jangan pelit asu
NEGATIVE	Apk ini sangat meyebalkan anj,baru bangun tidur udah ada tugas sapa sih yang nyiptain nih apk kesel gua anjjjjjjj, pesan ku untuk Guru" bisa nggak sih ngasih tugas jan banyak banyak anjj??????
NEGATIVE	Banyak tgs wowkowow
NEGATIVE	Saya sudah tertekan:),tpi bentar lgi mau tatap muka eh pakai sesi:/,tpi tolong kenapa notif nya suka terlambat dikasih jam 7 notipnya jam 12 malam
NEGATIVE	Bisa untuk mengirim tugas, tapi untuk upload foto nggak bisa, padahal tugas paling banyak yang saya kumpulkan itu dari foto, loadingnya lama, terus kalau layar hp kepencet malah selesai loadingnya dan nggak ada foto yang dikirim.
POSITIVE	Apk nya bagus banget, sangat membantu para siswa dan guru untuk bisa memberi dan mengerjakan tugas secara daring, apalagi dalam kondisi pandemi Covid 19 yang mengharuskan semuanya serba online. Dan apk classroom ini sangat diperlukan. Buat yg kasih bintang bintang 1 karna tugasnya banyak atau bikin setres, itu karna kalian juga kan? Nunda ngerjain tugas Lalu bilang tugasnya numpuk. Bukan apk ini yang setres tapi Kalian. Sekian????
NEGATIVE	permisi, untuk pengiriman link itu tdak sama seperti dulu, kalau sekarang kita sudah upload link tapi malah jadi file, tidak kaya dulu lebih simple. mohon diperbaiki mengingat ini aplikasi yg sering dgunakan saat pandemi
POSITIVE	Makasih saya jadi hEnGkER prO wiBU tZzy
NEGATIVE	Gara gara nih cact males lgih 9nlen xih
NEGATIVE	Notifnya skrg g muncul
NEGATIVE	Kecewa sekali sama apk classroom sekarang karena gak ada notifikasinya kalau ada tugas masuk jadinya ketinggalan pelajaran terus dan harus refresh 1/1 mapel untuk melihat tugas masuk. Tolong munculkan notifikasinya saat ada tugas masuk agar lebih memudahkan pengguna saat sedang belajar daring. Tolong perbaiki lagi sistem apknya!!!!
NEGATIVE	Tugas gw numpuk anj gara gara elu
NEGATIVE	Updatenya jelek bgt????
NEGATIVE	Saya sangat kecewa dengan apk ini Banyak bugnya,masa pas saya lagi nyantai tiba² ada notiv dari guru saya Jadi tolong di benarkan bug nya yaa
NEGATIVE	apk_nya udah bagus.belajar jadi mudah apalagi di masa pandemi tapiiii,,Tolong ya ini Google classroom di perbaiki............soalnya saya pas kirim soal ko login_nya lama bangat,padahal jaringan saya bagus, WiFi juga bagus.kadang aku jadi telat kasih tugas,tolong yaaa di perbaiki.pleaseee!!!!!
NEGATIVE	Apkkk nyaaaaaaa bagusssssss sekaliiiiiii Cocok untuk dihapus dahlah capek tugas numpuk bikin otak stersssssss???? !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Stersssssss tugas 1 belum udh datang tugasss lagi?? Gw doain semoga kalian gk stersssssss sama kayak gwwwww???? Apk govlok????
POSITIVE	Gak Ada Notif Nya
NEGATIVE	Dulu orang tua pernah bilang, "Kalau ibu dan ayah sudah tiada nanti, selepas kebumikan, jangan buru-buru balik lagi.. Tunggulah 10 - 15 menit karena di waktu itu, malaikat akan datang.. Jika masih ada anaknya di atas kubur, malaikat akan bertanya kepada arwah dengan nada yang rendah". . Nabi berkata, apabila kita dimasukkan ke dalam kubur, badan kita bersandar dengan batu, tanah dan kain kapan.. Akhirnya dihadapkan ke arah kiblat.. Dibuka muka kita, pipi kita akan kena tanah..
POSITIVE	Jangan pedulikan mereka dev, emang pada dasarnya norak semua, tugas ya tugas elu, kalo keberatan juga salahin sekolah/univ kalian, jangan malah nyalahin perantara, kayak elu cod di olshop, buka paket, terus minta balikin duid ke kurir, sama aja gb*g nya Kata siapa gak ada seberapa lama telat, di elu nya gak ada, di pemilik room (guru) nampak semua jam, tgl, bulannya
POSITIVE	Saya sudah Update,kuota & jaringan juga sudah oke... Tp kok pas mau ngirim tugas Video ga bisa? Padahal sudah saya press ukurannya jadi tidak besar.Tolong notice saya soalnya masih banyak tugas yang belum saya kumpulkan krn tidak bisa mengirim
NEGATIVE	Tolong hilangkan bug nya masih banyak kesalahan contohnya baru saja selesai tugas entah dari mana datang lagi tolong di perbaiki oleh pihak
NEGATIVE	BAguS BanGEt!!!! Tapi baru BaGUn tidur tIba-tiBa ada Bug NotIF tugas ya????karena sangat menganggu????, Tolong sEgera Di Fix bug nya??????
NEGATIVE	BIKININ MOD APK NYA DONG
POSITIVE	Aplikasi google classroom ini sangaat bermanfaat bagi saya dan juga bagi orang lain, karena ada aplikasi ini kita sangat mudah mengerim tugas2 kita dengan tepat waktu, karna kadang2 guru ngasih tugas dikasih batas waktu nya. jd saya sebagai pengguna aplikasi google classroom, saya sngt berterimakasih yang telah membuat aplikasih google classroom ini(:"
NEGATIVE	GA BISA KIRIM TUGAS ANJG GCR GAJELAS NGNTD
NEGATIVE	Kenapa google classroom sekarang makin tidak bagus setelah di update? Saya mennjadi tidak bisa mengirim tugas ke guru melalui google ini, setiap mengirim pasti eror dan itu terjadi berkali, ini bukan karena jaringan tapi ini karena google nya, sekian dan terima kasih
POSITIVE	Akhirnya sudah bisa kirim tugas, girilan classroom sudah benar malah bannyak yang kirim tugas lewat WhatsApp, kan jadi pusing saya ini jadi bannyak tugas yang tidak di kerjakan di WhatsApp karena hal tersebut. Saya lebih suka mengerjakan tugas lewat classroom saja, karena tertera rapih dan mudah kirim tugasnya, tidak usah repot-repot unduh tugas bentuk PDF dari WhatsApp, chatting group ataupun mencari nomor guru mata pelajaran untuk mengirimkan tugas.
NEGATIVE	Bug ini sangat mengganggu kenyamanan saya knp harus ada tugas!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;;!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!
POSITIVE	Good. Aplikasinya mudah untuk digunakan dan bisa bekerja dengan baik. Sekarang kalau ngumpulkan tugas dalam format video, gambar, atau dokumen bisa simpel, gak bertele-tele. Kita bisa menjalin komunikasi guru dan siswa. Cocok untuk kegiatan belajar-mengajar online saat pandemi ??
NEGATIVE	Apa benar ini apk yang bikin pusing anak" sekolah? Wkwk canda anak, apk gak guna babi
NEGATIVE	Kenapa akhir akhir ini saya tidak bisa membuka gcr dengan baik. Notifikasi tidak muncul dan lain lain. Lalu saat ini saya tidak bisa mengirim tugas ke pengajar saya. Padahal deadline nya nanti malam. Tolong perbaiki secepatnya
NEGATIVE	Saya sangat kesal dengan classrom semenjak updet pada saat ingin menginput foto tugas selalu lag dan delay kadang² tugas saya tidak terikirim semejak sering delay dan lag saya selalu terlambat mengumpul kan tugassss saya kesalll tolong develpoer yang bijak tolonnnngggg di perbaiki susah meninput foto dan mengirim tugas mohon sekali lagiiiiii!!!!!!!!!!
NEGATIVE	Please lah admin bug tolong di perbaiki setiap hari saya dapat notif tgs Mulu tolong fix meresahkan sekali bug ini,setiap saya lagi push rank tiba² ada notif Tgs meresahkan sekali, tolong di fix ya ??
POSITIVE	Bagus bangettt,,kalian harus downloads,,tapi kenapa setiap hari ada notif tugass ya tolong di perbaiki,,trimakasih
NEGATIVE	Kenapa gak ada notifikasi saat guru ngasih tugas, jadi ada beberapa tugas dan absen yg terlewat kan gara gara gak ada notifikasi
NEGATIVE	Kok suka error gini ya padahal tugas sy gk ada yg terlambat kok masuk list yg terlambat sih, pas sy buka tuga sudah diserahkan tp file nya masih di yg tugas terlambat! Padahal apk nya dari google udh terkenal masa punya kesalahan begini
